"...1","codecommune","reg","dep","nom","educNoDiplomaPerK1968","educNoDiplomaPerK1975","educNoDiplomaPerK1982","educNoDiplomaPerK1990","educNoDiplomaPerK1999","educNoDiplomaPerK2009","educNoDiplomaPerK2020","educCEPPerK1968","educCEPPerK1975","educCEPPerK1982","educCEPPerK1990","educCEPPerK1999","educCEPPerK2009","educCEPPerK2020","educBEPCPerK1968","educBEPCPerK1975","educBEPCPerK1982","educBEPCPerK1990","educBEPCPerK1999","educBEPCPerK2009","educBEPCPerK2020","educCAPBEPPerK1968","educCAPBEPPerK1975","educCAPBEPPerK1982","educCAPBEPPerK1990","educCAPBEPPerK1999","educCAPBEPPerK2009","educCAPBEPPerK2020","educBACPerK1968","educBACPerK1975","educBACPerK1982","educBACPerK1990","educBACPerK1999","educBACPerK2009","educBACPerK2020","educSUPPerK1968","educSUPPerK1975","educSUPPerK1982","educSUPPerK1990","educSUPPerK1999","educSUPPerK2009","educSUPPerK2020",".audit_education_name_key","zrr_nom",".audit_zrr_name_key",".audit_name_matches_zrr",".audit_row_id",".audit_nonzero_coverage",".audit_observed_coverage",".audit_selected"
11064,"2B046",94,"2B","Cagnano",0,0,0.349726775956284,0.256410256410256,0.195530726256983,0.251282051282051,0.150403158954152,0,0,0.131147540983607,0.256410256410256,0.23463687150838,0.123076923076923,0.0849533329801949,0,0,0.0437158469945355,0.0256410256410256,0.0502793296089385,0.0923076923076923,0.0588644000578079,0,0,0.153005464480874,0.0256410256410256,0.0670391061452514,0.133333333333333,0.182976409495804,0,0,0.0218579234972678,0.102564102564103,0.0949720670391061,0.0974358974358974,0.117678245967173,0,0,0.087431693989071,0.0769230769230769,0.212290502793296,0.205128205128205,0.294069229546828,"cagnano","Cagnano","cagnano",1,11065,20,28,TRUE
11065,"2B047",94,"2B","Calacuccia",0,0,0.507177033492823,0.410876132930514,0.329411764705882,0.33954385664865,0.24907063197026,0,0,0.124401913875598,0.169184290030211,0.135294117647059,0.0587672059584202,0.0260223048327138,0,0,0.0861244019138756,0.108761329305136,0.0735294117647059,0.119645583658004,0.148698884758364,0,0,0.0287081339712919,0.0241691842900302,0.120588235294118,0.0946804984885658,0.0966542750929368,0,0,0.0191387559808612,0.0845921450151057,0.0676470588235294,0.129440117984408,0.156133828996283,0,0,0.0478468899521531,0.0483383685800604,0.0970588235294118,0.101210188039501,0.178438661710037,"calacuccia","Calacuccia","calacuccia",1,11066,20,28,TRUE
11066,"2B049",94,"2B","Calenzana",0,0,0.532347504621072,0.401302931596091,0.206736353077816,0.139317978265899,0.0669338677354709,0,0,0.0813308687615527,0.109446254071661,0.141114982578397,0.0779627096918438,0.0344689378757515,0,0,0.0369685767097967,0.0833876221498371,0.111498257839721,0.0867277480595659,0.0945891783567134,0,0,0.0542205791743685,0.0807817589576547,0.142857142857143,0.175762085163269,0.162725450901804,0,0,0.0394331484904498,0.0729641693811075,0.0911730545876887,0.159615961854308,0.210821643286573,0,0,0.0369685767097967,0.0364820846905537,0.070267131242741,0.144255464625029,0.193186372745491,"calenzana","Calenzana","calenzana",1,11067,20,28,TRUE
11067,"2B050",94,"2B","Calvi",0,0,0.307348421346745,0.309865005192108,0.161483484643616,0.234703366189325,0.21521080112259,0,0,0.220173232746577,0.11048805815161,0.0929109522889704,0.0509577831504556,0.0399486939980817,0,0,0.0916457110924839,0.111318795430945,0.144292061039212,0.0721591965780175,0.0739722133701811,0,0,0.0983514948309584,0.134579439252337,0.182151825381495,0.138553096522224,0.141897612223715,0,0,0.077116512992456,0.078920041536864,0.129611744253429,0.194532267063418,0.161924822008896,0,0,0.0223526124615815,0.0539979231568017,0.0790032837550705,0.10786684024549,0.164919750979405,"calvi","Calvi","calvi",1,11068,20,28,TRUE
11068,"2B051",94,"2B","Cambia",0,0,1.15,0.345679012345679,0.139240506329114,0.162162162162163,0.17822169996083,0,0,0,0.246913580246914,0.341772151898734,0.135135135135136,0.0411280846063455,0,0,0.05,0.0493827160493827,0.151898734177215,0.0270270270270271,0,0,0,0,0.0493827160493827,0.10126582278481,0.162162162162163,0.17822169996083,0,0,0,0.246913580246914,0.0886075949367089,0.121621621621622,0.219349784567176,0,0,0,0.0493827160493827,0.0506329113924051,0.22972972972973,0.329024676850764,"cambia","Cambia","cambia",1,11069,17,28,TRUE
11069,"2B052",94,"2B","Campana",0,0,0.6,0.666666666666667,0.125,0.173913043478262,0.25062656641604,0,0,0,0.111111111111111,0.458333333333333,0.347826086956523,0.0501253132832081,0,0,0,0,0.166666666666667,0.0869565217391308,0.200501253132832,0,0,0,0,0,0.0869565217391308,0,0,0,0,0.111111111111111,0.125,0.260869565217393,0.25062656641604,0,0,0,0,0.0833333333333333,0.0434782608695654,0.200501253132832,"campana","Campana","campana",1,11070,13,28,TRUE
11070,"2B053",94,"2B","Campi",0,0,0.3,0.625,0.428571428571428,0.333333333333334,0.0526315789473684,0,0,0.3,0,0.142857142857143,0.222222222222223,0.105263157894737,0,0,0.1,0.125,0,0.0555555555555557,0.0526315789473684,0,0,0,0.125,0.0714285714285714,0.166666666666667,0.368421052631579,0,0,0,0,0.0714285714285714,0.111111111111111,0.0526315789473684,0,0,0,0,0.107142857142857,0.111111111111111,0.263157894736842,"campi","Campi","campi",1,11071,15,28,TRUE
11071,"2B054",94,"2B","Campile",0,0,0.694214876033058,0.510204081632653,0.351758793969849,0.387978142076501,0.101063829787234,0,0,0.0991735537190083,0.102040816326531,0.206030150753769,0.103825136612021,0.0425531914893617,0,0,0.0165289256198347,0.0408163265306122,0.0804020100502513,0.0765027322404368,0.117021276595745,0,0,0,0.102040816326531,0.105527638190955,0.136612021857923,0.25,0,0,0.0495867768595041,0.0816326530612245,0.0552763819095477,0.109289617486339,0.191489361702128,0,0,0.0330578512396694,0,0.0703517587939698,0.0765027322404368,0.175531914893617,"campile","Campile","campile",1,11072,18,28,TRUE
11072,"2B055",94,"2B","Campitello",0,0,0.431372549019608,0.571428571428571,0.368932038834952,0.121739130434783,0.22191613100704,0,0,0.352941176470588,0.21978021978022,0.223300970873786,0.173913043478261,0.044383226201408,0,0,0.117647058823529,0.0879120879120879,0.12621359223301,0.104347826086957,0.044383226201408,0,0,0.0784313725490196,0.043956043956044,0.12621359223301,0.182608695652174,0.248546066727885,0,0,0.0392156862745098,0.043956043956044,0.0388349514563107,0.121739130434783,0.159779614325068,0,0,0,0,0.0485436893203883,0.182608695652174,0.177532904805632,"campitello","Campitello","campitello",1,11073,18,28,TRUE
11073,"2B057",94,"2B","Canale-di-Verde",0,0,0.595505617977528,0.392727272727273,0.298507462686567,0.276536312849162,0.19119752681842,0,0,0.112359550561798,0.0581818181818182,0.104477611940299,0.0698324022346369,0.0613169124050602,0,0,0.0112359550561798,0.0727272727272727,0.0686567164179104,0.0446927374301677,0.062396373382273,0,0,0.0112359550561798,0.0727272727272727,0.116417910447761,0.20391061452514,0.255505538916949,0,0,0.0337078651685393,0.116363636363636,0.0955223880597015,0.145251396648045,0.156223730601937,0,0,0.0112359550561798,0.0290909090909091,0.0238805970149254,0.0810055865921789,0.155459631949624,"canalediverde","Canale-di-Verde","canalediverde",1,11074,20,28,TRUE
11074,"2B058",94,"2B","Canari",0,0,0.495468277945619,0.536082474226804,0.31578947368421,0.313846153846154,0.220852170395692,0,0,0.108761329305136,0.13745704467354,0.148606811145511,0.0984615384615384,0.0717822859596018,0,0,0.0725075528700906,0.013745704467354,0.0897832817337461,0.0492307692307693,0.0775727192473469,0,0,0.0483383685800604,0.123711340206186,0.142414860681115,0.190769230769231,0.198783951577064,0,0,0,0.013745704467354,0.0835913312693498,0.107692307692308,0.12728766347088,0,0,0,0.0274914089347079,0.0835913312693498,0.123076923076923,0.183779528374513,"canari","Canari","canari",1,11075,18,28,TRUE
11075,"2B059",94,"2B","Canavaggia",0,0,0.8,0.415584415584416,0.285714285714286,0.354545454545455,0.137146855593457,0,0,0,0.311688311688312,0.153061224489796,0.109090909090909,0.039184815883845,0,0,0,0.207792207792208,0.0714285714285714,0.0545454545454545,0.07836963176769,0,0,0,0,0.142857142857143,0.172727272727273,0.176331671477302,0,0,0,0,0.142857142857143,0.163636363636364,0.146943059564419,0,0,0,0,0.102040816326531,0.0454545454545455,0.264497507215954,"canavaggia","Canavaggia","canavaggia",1,11076,14,28,TRUE
11076,"2B063",94,"2B","Carcheto-Brustico",0,0,0.41025641025641,0.421052631578947,0.166666666666667,0.103448275862069,0.228070175438597,0,0,0,0,0.166666666666667,0.0344827586206896,0.0456140350877193,0,0,0.205128205128205,0.210526315789474,0.111111111111111,0.0689655172413793,0.068421052631579,0,0,0.102564102564103,0.210526315789474,0.111111111111111,0.103448275862069,0.250877192982456,0,0,0,0,0.444444444444444,0.172413793103448,0.136842105263158,0,0,0,0,0,0.241379310344827,0.296491228070176,"carchetobrustico","Carcheto-Brustico","carchetobrustico",1,11077,15,28,TRUE
11077,"2B067",94,"2B","Carpineto",0,0,0,0,0.272727272727273,0.230769230769231,0.181818181818182,0,0,0.551724137931034,0.533333333333333,0.181818181818182,0.0769230769230769,0.0606060606060606,0,0,0,0,0.181818181818182,0.0384615384615385,0.121212121212121,0,0,0,0.266666666666667,0.0909090909090909,0.0384615384615385,0.212121212121212,0,0,0,0,0.272727272727273,0.192307692307692,0.181818181818182,0,0,0,0,0,0.384615384615385,0.151515151515151,"carpineto","Carpineto","carpineto",1,11078,12,28,TRUE
11078,"2B068",94,"2B","Carticasi",0,0,0,0.666666666666667,0.461538461538462,0.3,0.115740740740741,0,0,0.952380952380952,0,0.0769230769230769,0.0333333333333333,0.154320987654321,0,0,0,0,0.230769230769231,0.333333333333333,0.192901234567901,0,0,0,0,0.0769230769230769,0.0666666666666667,0.0385802469135803,0,0,0,0,0,0.0333333333333333,0.270061728395062,0,0,0,0,0.0769230769230769,0.133333333333333,0.154320987654321,"carticasi","Carticasi","carticasi",1,11079,12,28,TRUE
11079,"2B069",94,"2B","Casabianca",0,0,0.0701754385964912,0.444444444444444,0.308823529411765,0.0879120879120879,0.0740740740740741,0,0,0.210526315789474,0,0.0588235294117647,0.0769230769230769,0.0185185185185185,0,0,0.0701754385964912,0,0.147058823529412,0.0659340659340659,0.0925925925925926,0,0,0,0,0.0882352941176471,0.197802197802198,0.268518518518518,0,0,0.0701754385964912,0.111111111111111,0.0588235294117647,0.131868131868132,0.12037037037037,0,0,0,0.111111111111111,0.102941176470588,0.186813186813187,0.398148148148148,"casabianca","Casabianca","casabianca",1,11080,17,28,TRUE
11080,"2B072",94,"2B","Casalta",0,0,0.571428571428571,0.666666666666667,0.162162162162162,0.169811320754717,0.169811320754717,0,0,0.228571428571429,0.333333333333333,0.216216216216216,0.132075471698113,0.113207547169811,0,0,0,0,0.108108108108108,0.132075471698113,0.113207547169811,0,0,0,0,0.27027027027027,0.20754716981132,0.245283018867925,0,0,0,0,0.027027027027027,0.132075471698113,0.0566037735849056,0,0,0,0,0.0540540540540541,0.0943396226415093,0.169811320754717,"casalta","Casalta","casalta",1,11081,14,28,TRUE
11081,"2B073",94,"2B","Casamaccioli",0,0,0.628571428571429,0.43956043956044,0.39,0.196078431372549,0.442657569850552,0,0,0.0571428571428571,0.21978021978022,0.21,0.117647058823529,0.00885315139701105,0,0,0.0285714285714286,0,0.11,0.156862745098039,0.00885315139701105,0,0,0,0.131868131868132,0.09,0.147058823529412,0.106237816764133,0,0,0.0571428571428571,0.043956043956044,0.07,0.107843137254902,0.159356725146199,0,0,0,0,0.04,0.166666666666667,0.16820987654321,"casamaccioli","Casamaccioli","casamaccioli",1,11082,17,28,TRUE
11082,"2B074",94,"2B","Casanova",0,0,0.8125,0.246153846153846,0.128787878787879,0.115273775216139,0.0630413654149366,0,0,0,0.164102564102564,0.102272727272727,0.0374639769452451,0.0230452495839343,0,0,0,0.041025641025641,0.0681818181818182,0.0922190201729109,0.0724786182922241,0,0,0,0.102564102564103,0.140151515151515,0.129682997118156,0.152638201915685,0,0,0.03125,0.102564102564103,0.151515151515151,0.14985590778098,0.157566266523609,0,0,0,0.164102564102564,0.15530303030303,0.262247838616715,0.264139170667957,"casanova","Casanova","casanova",1,11083,18,28,TRUE
11083,"2B075",94,"2B","Casevecchie",0,0,0.528301886792453,0.137931034482759,0.132352941176471,0.246153846153847,0.101408450704225,0,0,0.113207547169811,0.505747126436782,0.220588235294118,0.0923076923076927,0.0579476861167003,0,0,0.0377358490566038,0.0919540229885057,0.191176470588235,0.261538461538462,0.101408450704225,0,0,0,0,0.0882352941176471,0.0153846153846154,0.188329979879276,0,0,0.0377358490566038,0.0919540229885057,0.147058823529412,0.153846153846154,0.275251509054326,0,0,0,0.0459770114942529,0.0735294117647059,0.153846153846154,0.144869215291751,"casevecchie","Casevecchie","casevecchie",1,11084,17,28,TRUE
11084,"2B077",94,"2B","Castellare-di-Casinca",0,0,0.488888888888889,0.370179948586118,0.230923694779117,0.20253164556962,0.118905770614895,0,0,0.144444444444444,0.123393316195373,0.126506024096386,0.106690777576853,0.0433023204660891,0,0,0.0444444444444445,0.0205655526992288,0.0863453815261044,0.0524412296564195,0.0489909650695036,0,0,0.0333333333333333,0.0822622107969152,0.146586345381526,0.141048824593128,0.156749530138584,0,0,0.0666666666666667,0.123393316195373,0.0983935742971888,0.142857142857143,0.191724869577299,0,0,0.0444444444444445,0.0616966580976864,0.100401606425703,0.155515370705244,0.197462143391575,"castellaredicasinca","Castellare-di-Casinca","castellaredicasinca",1,11085,20,28,TRUE
11085,"2B078",94,"2B","Castellare-di-Mercurio",0,0,0.631578947368421,0.413793103448276,0.32,0.114285714285714,0.148148148148148,0,0,0,0,0.08,0.0285714285714286,0.037037037037037,0,0,0,0.137931034482759,0.04,0.0571428571428571,0,0,0,0,0.275862068965517,0.12,0.171428571428571,0.185185185185185,0,0,0.105263157894737,0,0.16,0.314285714285714,0.296296296296296,0,0,0,0,0.12,0.171428571428571,0.148148148148148,"castellaredimercurio","Castellare-di-Mercurio","castellaredimercurio",1,11086,16,28,TRUE
11086,"2B079",94,"2B","Castello-di-Rostino",0,0,0.627737226277372,0.380952380952381,0.245487364620939,0.193704600484261,0.164,0,0,0.0291970802919708,0.238095238095238,0.180505415162455,0.113801452784504,0.054,0,0,0.0291970802919708,0.0634920634920635,0.0974729241877256,0.0871670702179176,0.106,0,0,0.0291970802919708,0.111111111111111,0.173285198555957,0.152542372881356,0.168,0,0,0.0145985401459854,0.0158730158730159,0.075812274368231,0.14043583535109,0.146,0,0,0,0,0.0397111913357401,0.11864406779661,0.148,"castellodirostino","Castello-di-Rostino","castellodirostino",1,11087,18,28,TRUE
11087,"2B080",94,"2B","Castifao",0,0,0.573991031390135,0.467153284671533,0.19078947368421,0.143790849673202,0.152823588205897,0,0,0.0896860986547085,0.262773722627737,0.31578947368421,0.196078431372547,0.0625187406296852,0,0,0.0717488789237668,0.116788321167883,0.138157894736842,0.130718954248365,0.187556221889056,0,0,0.0179372197309417,0.0875912408759124,0.0986842105263158,0.183006535947711,0.222288855572214,0,0,0.0538116591928251,0,0.0657894736842105,0.104575163398692,0.0903048475762119,0,0,0,0.0291970802919708,0.0460526315789474,0.137254901960784,0.187556221889055,"castifao","Castifao","castifao",1,11088,18,28,TRUE
11088,"2B081",94,"2B","Castiglione",0,0,0.916666666666667,0.545454545454545,0.32,0.0588235294117646,0,0,0,0,0.181818181818182,0.28,0.38235294117647,0.227149810708491,0,0,0.0833333333333333,0,0.04,0.0588235294117646,0.0227149810708491,0,0,0,0.181818181818182,0.08,0.235294117647058,0.204434829637642,0,0,0,0,0.24,0.117647058823529,0.159004867495944,0,0,0,0,0.04,0.117647058823529,0.24986479177934,"castiglione","Castiglione","castiglione",1,11089,14,28,TRUE
11089,"2B082",94,"2B","Castineta",0,0,0.540540540540541,0.645161290322581,0.113207547169811,0.2,0.222710622710623,0,0,0.108108108108108,0.129032258064516,0.188679245283019,0.0545454545454545,0.0835164835164836,0,0,0,0,0.0943396226415094,0.145454545454546,0.111355311355312,0,0,0,0,0.113207547169811,0.090909090909091,0.111355311355312,0,0,0,0.129032258064516,0.0754716981132075,0.145454545454546,0.167032967032967,0,0,0,0,0.245283018867925,0.2,0.250549450549451,"castineta","Castineta","castineta",1,11090,15,28,TRUE
11090,"2B083",94,"2B","Castirla",0,0,0.434782608695652,0.386206896551724,0.231182795698925,0.252631578947368,0.20358130032448,0,0,0.0434782608695652,0.0827586206896552,0.112903225806452,0.126315789473684,0.0678604334414934,0,0,0.0434782608695652,0,0.0430107526881721,0.068421052631579,0.129551736570124,0,0,0.0652173913043478,0.137931034482759,0.150537634408602,0.110526315789474,0.160397388134439,0,0,0.0652173913043478,0.0827586206896552,0.0806451612903226,0.0947368421052632,0.135720866882987,0,0,0.0217391304347826,0.0275862068965517,0.150537634408602,0.147368421052632,0.160397388134439,"castirla","Castirla","castirla",1,11091,20,28,TRUE
11091,"2B084",94,"2B","Cateri",0,0,0.780876494023904,0.4,0.28310502283105,0.195880705329339,0.156118143459916,0,0,0.111553784860558,0.0952380952380952,0.0639269406392694,0.0233801672675717,0.0210970464135021,0,0,0.0318725099601594,0.0571428571428571,0.0958904109589041,0.0746212210778434,0.0759493670886076,0,0,0.047808764940239,0.0380952380952381,0.127853881278539,0.228903516031516,0.19831223628692,0,0,0.111553784860558,0.133333333333333,0.105022831050228,0.11697168441475,0.130801687763713,0,0,0.0159362549800797,0.0571428571428571,0.0776255707762557,0.155034347914911,0.219409282700422,"cateri","Cateri","cateri",1,11092,20,28,TRUE
11092,"2B086",94,"2B","Centuri",0,0,0.553846153846154,0.358208955223881,0.296943231441048,0.221719457013575,0.154273061881757,0,0,0.123076923076923,0.119402985074627,0.14410480349345,0.117647058823529,0.0851161720726938,0,0,0.0205128205128205,0.0796019900497512,0.0873362445414847,0.085972850678733,0.0957556935817805,0,0,0.041025641025641,0.0995024875621891,0.117903930131004,0.117647058823529,0.170232344145388,0,0,0.041025641025641,0.0597014925373134,0.0786026200873362,0.158371040723982,0.180871865654474,0,0,0.0615384615384615,0.0597014925373134,0.0567685589519651,0.131221719457014,0.191511387163561,"centuri","Centuri","centuri",1,11093,20,28,TRUE
11093,"2B087",94,"2B","Cervione",0,0,0.437001594896332,0.527736131934033,0.28030303030303,0.226044226044227,0.127477287053108,0,0,0.105263157894737,0.0329835082458771,0.0957300275482094,0.073710073710074,0.0388158868361912,0,0,0.0861244019138756,0.0689655172413793,0.122589531680441,0.120393120393121,0.0953479649513457,0,0,0.0318979266347687,0.0569715142428786,0.101928374655647,0.121007371007372,0.15515474517627,0,0,0.076555023923445,0.0389805097451274,0.0847107438016529,0.144963144963146,0.145804046924761,0,0,0.025518341307815,0.0359820089955023,0.099862258953168,0.12960687960688,0.233914652011644,"cervione","Cervione","cervione",1,11094,20,28,TRUE
11094,"2B088",94,"2B","Chiatra",0,0,0.515463917525773,0.345679012345679,0.242105263157895,0.124401913875599,0.139459904368774,0,0,0.206185567010309,0.123456790123457,0.1,0.114832535885168,0.0812928390548218,0,0,0.103092783505155,0.0740740740740741,0.110526315789474,0.0622009569377993,0.0682918517319703,0,0,0.0206185567010309,0.0987654320987654,0.126315789473684,0.191387559808613,0.197894892032763,0,0,0.0412371134020618,0.123456790123457,0.131578947368421,0.229665071770336,0.185728821485715,0,0,0,0.0246913580246914,0.0631578947368421,0.114832535885168,0.238448611034031,"chiatra","Chiatra","chiatra",1,11095,19,28,TRUE
11095,"2B093",94,"2B","Corbara",0,0,0.392156862745098,0.295025728987993,0.120396600566572,0.175064969410918,0.0989710937542219,0,0,0.211764705882353,0.226415094339623,0.154390934844193,0.0558164761150378,0.0677330253404026,0,0,0.0705882352941176,0.0891938250428816,0.0892351274787535,0.0842719345266256,0.106262627417018,0,0,0.0627450980392157,0.0686106346483705,0.141643059490085,0.134570663209812,0.147373331012618,0,0,0.0470588235294118,0.0617495711835334,0.147308781869688,0.202425987114368,0.186818011745856,0,0,0.0470588235294118,0.123499142367067,0.114730878186969,0.169456134196743,0.277521789966609,"corbara","Corbara","corbara",1,11096,20,28,TRUE
11096,"2B095",94,"2B","Corscia",0,0,0.415384615384615,0.666666666666667,0.348387096774193,0.291666666666667,0.24,0,0,0.123076923076923,0.0512820512820513,0.316129032258064,0.0297619047619048,0.032,0,0,0.0769230769230769,0.102564102564103,0.0967741935483871,0.142857142857143,0.136,0,0,0,0.102564102564103,0.0580645161290323,0.101190476190476,0.152,0,0,0.0615384615384615,0.0256410256410256,0.0387096774193548,0.18452380952381,0.176,0,0,0.0153846153846154,0,0.0774193548387097,0.178571428571428,0.24,"corscia","Corscia","corscia",1,11097,18,28,TRUE
11097,"2B096",94,"2B","Corte",0,0,0.438864207069732,0.269805023713332,0.139200505609101,0.172718957771638,0.110408513352503,0,0,0.0811280664477497,0.11944493237309,0.0864275556960025,0.0390375625495273,0.0343411510055434,0,0,0.0471315433648831,0.06885649042684,0.0665191973455522,0.0544152758770444,0.0430900936021588,0,0,0.0440409503573498,0.0604250834357984,0.088481592668668,0.0779298627534615,0.0751883262062715,0,0,0.0710836391732664,0.0836114526611628,0.0853215357876442,0.110830997049433,0.125833397373455,0,0,0.0355418195866332,0.0484805901984894,0.106967925422658,0.133446342630236,0.20549551558439,"corte","Corte","corte",1,11098,20,28,TRUE
11098,"2B097",94,"2B","Costa",0,0,0.579710144927536,0.347826086956522,0.125,0.0461538461538462,0.0754716981132075,0,0,0.231884057971014,0.260869565217391,0.104166666666667,0.123076923076923,0.0188679245283019,0,0,0,0,0.0833333333333333,0.0153846153846154,0.150943396226415,0,0,0.0579710144927536,0,0.166666666666667,0.153846153846154,0.169811320754717,0,0,0.0579710144927536,0.0869565217391304,0.0208333333333333,0.153846153846154,0.188679245283019,0,0,0.115942028985507,0.0869565217391304,0.208333333333333,0.353846153846154,0.226415094339623,"costa","Costa","costa",1,11099,19,28,TRUE
11099,"2B101",94,"2B","Croce",0,0,0.12,0.512820512820513,0.0470588235294118,0.158536585365854,0.137585991244528,0,0,0.32,0.307692307692308,0.223529411764706,0.0731707317073171,0.112570356472795,0,0,0.04,0.0512820512820513,0.141176470588235,0.0731707317073171,0.0875547217010632,0,0,0.12,0.102564102564103,0.211764705882353,0.26829268292683,0.187617260787993,0,0,0,0.0512820512820513,0.0823529411764706,0.158536585365854,0.175109443402127,0,0,0,0,0.188235294117647,0.0853658536585367,0.125078173858662,"croce","Croce","croce",1,11100,17,28,TRUE
11100,"2B102",94,"2B","Crocicchia",0,0,0.75,0.32258064516129,0.16,0.446808510638299,0.2375,0,0,0.25,0.0645161290322581,0,0.106382978723404,0.0625,0,0,0.0833333333333333,0.0645161290322581,0.28,0.0851063829787233,0.1125,0,0,0,0.0645161290322581,0.3,0.148936170212766,0.2,0,0,0.0833333333333333,0.0645161290322581,0.16,0.0638297872340426,0.15,0,0,0,0,0,0.0425531914893618,0.1125,"crocicchia","Crocicchia","crocicchia",1,11101,16,28,TRUE
11101,"2B105",94,"2B","Erbajolo",0,0,0.633663366336634,0.0444444444444445,0.304347826086956,0.194174757281553,0.119380987472366,0,0,0.118811881188119,0.577777777777778,0.217391304347826,0.145631067961165,0.0298452468680914,0,0,0.158415841584158,0.0444444444444445,0.0652173913043478,0.0776699029126213,0.0994841562269713,0,0,0.0792079207920792,0.0888888888888889,0.141304347826087,0.194174757281553,0.0895357406042742,0,0,0.316831683168317,0.0888888888888889,0.0978260869565217,0.194174757281554,0.3481945467944,0,0,0.0396039603960396,0,0.0978260869565217,0.135922330097087,0.149226234340457,"erbajolo","Erbajolo","erbajolo",1,11102,19,28,TRUE
11102,"2B106",94,"2B","Érone",0,0,0.869565217391304,0,0.125,0,0.0833333333333333,0,0,0,0.444444444444444,0.125,0.166666666666667,0,0,0,0.173913043478261,0.444444444444444,0.25,0,0,0,0,0,0.444444444444444,0,0.166666666666667,0,0,0,0.695652173913043,0.444444444444444,0.375,0.333333333333333,0.416666666666667,0,0,0,0,0.125,0.333333333333333,0.25,"erone","Erone","erone",1,11103,13,28,TRUE
11103,"2B107",94,"2B","Ersa",0,0,0.955752212389381,0.352,0.295454545454546,0.238709677419355,0.155913978494624,0,0,0,0.128,0.159090909090909,0.109677419354839,0.126216077828981,0,0,0,0.064,0.121212121212121,0.0967741935483872,0.0593958013312852,0,0,0,0.096,0.0833333333333333,0.187096774193549,0.178187403993856,0,0,0,0.032,0.0984848484848485,0.109677419354839,0.215309779825909,0,0,0,0.096,0.106060606060606,0.167741935483871,0.170762928827445,"ersa","Ersa","ersa",1,11104,17,28,TRUE
11104,"2B109",94,"2B","Farinole",0,0,0.621621621621622,0.363636363636364,0.17877094972067,0.171428571428572,0.114646663126149,0,0,0.0540540540540541,0.0681818181818182,0.111731843575419,0.0857142857142858,0.0254917877230226,0,0,0.0540540540540541,0.0454545454545455,0.106145251396648,0.1,0.0340885220940704,0,0,0,0.0227272727272727,0.134078212290503,0.128571428571429,0.0596700141525232,0,0,0.0540540540540541,0.113636363636364,0.100558659217877,0.123809523809524,0.272737969739963,0,0,0.027027027027027,0.181818181818182,0.240223463687151,0.228571428571429,0.332049895889782,"farinole","Farinole","farinole",1,11105,19,28,TRUE
11105,"2B110",94,"2B","Favalello",0,0,1.03703703703704,0.363636363636364,0.0638297872340425,0.113207547169812,0.185714285714286,0,0,0.148148148148148,0,0.191489361702128,0.0943396226415094,0.0142857142857143,0,0,0.148148148148148,0,0.148936170212766,0.0754716981132075,0.0428571428571429,0,0,0,0,0.0212765957446809,0.113207547169812,0.142857142857143,0,0,0,0.363636363636364,0.170212765957447,0.132075471698113,0.142857142857143,0,0,0,0,0.191489361702128,0.30188679245283,0.271428571428571,"favalello","Favalello","favalello",1,11106,15,28,TRUE
11106,"2B111",94,"2B","Felce",0,0,0,0.363636363636364,0.372093023255814,0.24,0.153846153846154,0,0,0.666666666666667,0.121212121212121,0.0465116279069767,0.06,0.0769230769230769,0,0,0.0555555555555556,0.121212121212121,0.116279069767442,0.08,0.0961538461538461,0,0,0,0,0.0930232558139535,0.06,0.115384615384615,0,0,0.0555555555555556,0,0.13953488372093,0.2,0.173076923076923,0,0,0,0.121212121212121,0.13953488372093,0.3,0.346153846153846,"felce","Felce","felce",1,11107,15,28,TRUE
11107,"2B112",94,"2B","Feliceto",0,0,0.413793103448276,0.496551724137931,0.216049382716049,0.127962085308057,0.0889830508474576,0,0,0.220689655172414,0.275862068965517,0.191358024691358,0.0853080568720379,0.0550847457627119,0,0,0,0.110344827586207,0.117283950617284,0.0663507109004739,0.0847457627118644,0,0,0,0.0551724137931034,0.179012345679012,0.180094786729858,0.148305084745763,0,0,0.0275862068965517,0,0.0987654320987654,0.156398104265403,0.224576271186441,0,0,0.0551724137931034,0.0275862068965517,0.0864197530864197,0.194312796208531,0.194915254237288,"feliceto","Feliceto","feliceto",1,11108,18,28,TRUE
11108,"2B113",94,"2B","Ficaja",0,0,0.833333333333333,0.166666666666667,0.264705882352941,0.0816326530612245,0.0714285714285714,0,0,0.0833333333333333,0.166666666666667,0.0882352941176471,0.102040816326531,0.160714285714286,0,0,0.166666666666667,0.0833333333333333,0.235294117647059,0.102040816326531,0.125,0,0,0,0.25,0.147058823529412,0.163265306122449,0.107142857142857,0,0,0.0833333333333333,0.0833333333333333,0.0588235294117647,0.346938775510204,0.196428571428571,0,0,0,0,0.0882352941176471,0.183673469387755,0.232142857142857,"ficaja","Ficaja","ficaja",1,11109,17,28,TRUE
11109,"2B116",94,"2B","Focicchia",0,0,0,0.545454545454545,0.366666666666667,0.25,0.0714285714285717,0,0,0.235294117647059,0.545454545454545,0.166666666666667,0.125,0,0,0,0.117647058823529,0.363636363636364,0.1,0.125,0.25,0,0,0.235294117647059,0,0.2,0.1,0.107142857142857,0,0,0,0,0,0.15,0.142857142857143,0,0,0,0,0.133333333333333,0.15,0.142857142857143,"focicchia","Focicchia","focicchia",1,11110,13,28,TRUE
